10404,513,513
16,117,144,121,107
13,120,145,121,108
12,125,173,141,114
9,128,180,147,123
15,134,208,170,138
12,134,201,162,128
6,140,214,169,134
10,147,237,197,162
12,150,227,188,155
8,150,242,205,167
4,157,235,191,155
5,160,230,188,148
4,172,220,174,130
9,169,224,177,138
6,180,215,161,113
13,193,221,175,131
13,187,214,161,112
7,195,210,152,100
9,200,219,166,111
12,210,213,155,103
14,214,191,130,83
18,224,65,43,26
11,222,67,42,29
13,225,50,33,20
15,237,90,51,34
17,242,128,77,50
20,249,108,67,44
17,251,156,89,49
8,250,181,117,66
9,263,202,145,95
15,264,201,147,95
15,270,183,118,64
18,280,195,131,75
20,287,202,141,87
21,290,181,113,57
20,294,197,122,64
20,299,180,99,44
19,302,196,114,56
20,310,160,78,23
21,318,165,89,38
16,315,198,122,68
19,327,174,107,53
20,332,203,141,88
20,336,182,121,67
18,341,192,131,73
16,336,196,136,79
14,348,204,147,99
17,353,201,138,85
19,356,164,96,40
13,356,185,116,63
18,368,173,102,50
18,373,193,134,82
22,380,207,157,109
18,384,204,162,127
21,388,197,151,111
20,394,179,130,87
20,401,193,147,105
20,407,193,156,125
19,412,199,179,166
23,415,154,137,126
18,427,109,102,102
24,423,67,60,57
20,434,14,11,11
21,437,110,103,103
19,441,100,89,89
22,445,71,62,60
19,449,86,74,74
18,454,86,72,69
20,459,69,52,45
20,464,81,62,55
16,471,108,101,100
20,474,119,114,119
21,482,167,157,159
20,487,156,144,140
23,489,125,108,101
15,495,133,108,100
19,501,144,123,113
16,508,143,123,115
17,1,243,234,185
11,1,245,236,174
13,3,243,236,180
11,6,240,233,175
9,9,236,230,174
11,11,236,228,179
10,15,234,225,182
11,23,225,214,186
11,27,219,209,181
13,35,219,209,182
17,44,215,204,163
17,52,220,210,152
23,56,220,209,154
25,67,55,50,47
25,73,11,9,10
26,78,35,25,18
28,80,81,59,46
22,85,87,58,41
25,91,147,113,98
25,98,68,55,56
26,102,116,97,91
28,105,156,128,111
21,110,100,81,71
20,113,131,106,91
18,117,175,148,129
16,119,173,145,125
15,122,178,144,121
11,127,191,156,125
15,127,203,163,130
11,136,209,173,140
12,139,226,191,162
9,140,225,185,150
10,143,224,184,149
15,153,230,192,162
6,154,241,201,164
8,156,228,188,150
7,163,225,181,139
7,166,220,172,131
9,177,217,169,126
11,181,212,156,106
17,188,217,173,130
10,196,220,170,117
12,203,216,160,108
16,207,213,154,100
18,215,194,125,72
16,219,148,93,61
21,225,103,67,44
21,229,61,38,22
16,226,37,21,11
18,229,27,16,8
21,242,68,42,29
28,256,123,83,57
15,258,190,123,70
11,259,188,124,69
20,267,184,124,70
24,270,175,114,62
19,272,192,132,79
22,281,175,115,67
26,290,199,136,81
25,295,187,109,53
25,299,182,104,44
24,304,195,113,54
15,307,188,112,53
21,312,186,104,49
26,320,202,142,90
19,320,190,116,64
26,333,184,118,59
26,337,204,147,93
22,339,208,148,93
14,342,193,131,78
18,346,202,142,85
21,348,189,128,72
25,358,174,103,49
15,359,179,108,51
16,363,193,121,65
24,375,203,142,84
27,379,179,121,71
24,383,186,138,95
26,389,179,131,88
25,397,206,163,122
26,400,188,147,107
26,405,181,144,111
26,410,193,168,149
27,417,70,51,41
25,420,109,98,91
26,426,29,25,23
24,431,17,15,14
28,432,47,45,45
24,440,86,76,75
26,447,89,80,78
26,450,59,49,47
24,454,69,59,55
27,459,67,56,51
26,464,72,58,52
22,468,74,64,61
22,476,162,157,164
24,480,124,114,116
27,483,156,145,144
24,492,99,75,62
23,497,112,90,79
26,502,150,131,124
22,508,141,122,111
24,0,241,228,184
20,0,241,231,181
16,4,242,233,183
14,5,241,234,181
13,8,237,230,179
13,13,236,224,181
11,19,232,220,188
15,21,228,215,190
15,25,218,206,181
16,30,213,201,175
17,37,215,202,173
23,48,213,201,148
27,60,181,166,136
31,67,41,36,35
30,71,18,15,15
32,77,111,91,81
31,82,124,101,92
32,87,86,71,68
27,86,130,99,82
31,98,134,114,103
31,102,156,129,114
31,109,123,94,77
24,106,118,98,88
22,113,160,129,108
21,116,187,155,132
19,119,194,161,135
17,121,191,159,133
16,124,194,157,130
18,124,205,167,141
16,136,219,187,158
19,133,215,177,149
16,141,226,189,160
14,144,222,178,143
14,147,227,184,148
10,153,227,190,154
13,156,229,189,156
9,159,231,188,149
11,162,222,176,137
13,172,220,177,137
15,177,211,160,115
16,182,213,156,103
17,194,221,178,139
13,198,213,164,113
21,206,210,141,80
29,224,175,95,40
20,220,167,110,71
24,226,151,93,58
29,234,125,82,55
26,234,73,46,29
17,235,50,30,21
26,250,36,21,13
24,251,70,44,28
12,252,184,115,62
21,256,167,111,66
19,261,192,139,88
27,266,183,129,82
22,277,200,148,99
25,282,199,140,92
27,286,188,126,71
31,293,182,109,52
30,299,189,111,55
27,306,178,99,43
31,312,169,92,38
19,306,182,101,45
26,310,189,111,58
28,323,189,129,76
22,325,195,133,80
25,328,200,140,85
30,340,178,120,64
24,343,193,133,79
27,347,177,122,71
22,353,192,130,76
20,360,181,109,52
23,363,191,122,63
27,366,184,119,57
23,369,187,119,59
30,370,194,131,74
30,375,193,132,81
29,384,198,150,105
27,394,184,137,94
31,400,205,167,131
31,406,202,171,147
33,412,129,94,73
30,416,104,84,73
31,424,44,39,38
32,422,109,101,97
32,430,100,97,99
30,436,100,92,93
30,439,75,65,64
29,444,72,61,60
32,448,87,75,75
30,453,73,63,60
31,461,93,82,79
30,467,97,89,88
26,471,113,107,111
28,475,151,143,149
31,480,128,118,116
30,487,75,61,58
30,491,100,84,75
28,495,119,101,90
31,500,126,110,103
28,508,135,116,104
28,0,237,223,180
22,2,240,227,182
20,4,242,231,184
22,6,237,224,184
18,7,241,230,184
15,10,238,226,182
15,17,234,219,188
19,22,225,210,181
21,27,215,201,172
20,33,204,190,156
22,41,202,190,144
30,54,214,200,149
30,62,126,110,100
33,62,84,73,69
34,71,56,47,42
36,75,110,95,89
36,81,85,74,73
36,86,61,52,54
29,94,87,74,72
36,98,104,81,66
33,98,117,96,84
33,106,143,111,94
28,110,146,116,95
25,109,148,121,104
25,113,170,133,107
25,115,190,151,124
23,117,197,159,131
20,122,197,164,137
23,119,199,163,136
13,130,201,159,124
17,130,204,164,131
19,144,215,168,134
21,147,231,189,155
16,149,221,183,150
17,156,224,182,149
14,160,219,176,142
18,162,219,177,139
13,166,218,173,132
17,168,216,170,132
18,174,216,172,131
21,186,227,185,144
21,197,223,176,133
16,200,217,165,116
24,216,188,116,60
27,220,193,121,68
33,221,185,108,50
28,229,171,105,64
33,236,161,111,79
29,239,70,51,38
20,233,28,19,12
26,242,36,24,16
28,246,15,8,5
29,260,172,122,85
24,261,192,141,93
33,271,170,117,75
25,274,172,115,68
31,275,200,156,117
29,280,199,150,108
36,289,162,81,30
35,296,183,106,55
36,301,184,114,65
31,303,167,92,40
33,305,192,126,75
30,308,190,118,65
25,316,188,116,62
35,324,196,133,79
33,322,178,111,57
29,328,195,129,77
31,335,205,143,87
30,342,193,136,81
27,349,202,147,97
34,358,207,150,97
27,353,174,115,64
28,356,194,129,77
35,372,177,120,68
34,380,214,163,118
39,373,205,156,113
36,383,187,132,81
37,387,189,131,78
31,391,192,144,101
35,401,173,136,100
33,406,175,142,115
38,409,132,99,76
32,414,155,129,113
37,422,156,144,138
36,427,161,154,154
35,433,132,127,132
36,437,96,86,89
34,443,95,86,83
36,446,78,68,67
36,452,71,60,58
34,457,93,82,80
37,461,79,68,66
35,465,94,85,84
34,471,118,111,116
34,477,150,139,138
38,482,123,111,109
35,483,94,83,82
35,488,125,109,104
34,494,98,85,76
36,499,157,143,139
33,508,133,113,101
30,1,233,219,176
26,2,238,224,183
24,4,237,223,185
25,7,235,220,186
21,10,236,224,185
17,13,235,221,183
19,17,230,216,180
24,19,224,206,167
25,29,202,185,138
25,35,187,173,125
29,46,204,190,135
36,58,153,141,121
41,61,57,51,50
36,64,49,45,43
39,69,97,81,79
39,75,85,74,71
40,81,60,54,55
38,88,90,81,80
32,91,102,89,86
35,93,73,61,57
40,96,125,100,82
36,101,130,101,84
35,108,151,118,99
31,112,168,135,111
27,116,200,161,133
31,117,209,171,145
26,119,212,173,147
29,121,213,176,153
27,123,211,173,148
18,127,209,170,140
21,128,212,176,148
20,138,224,187,161
24,150,226,190,157
25,154,221,180,145
20,157,216,172,135
23,160,219,176,139
22,166,218,171,126
22,172,223,177,135
30,181,228,187,147
24,178,223,175,130
20,181,218,170,118
22,191,220,181,143
25,200,214,152,97
20,202,215,154,96
20,211,204,137,78
31,204,203,132,75
37,223,190,112,57
33,227,185,107,51
34,241,103,73,53
22,238,23,17,12
32,244,44,31,23
32,249,15,8,7
30,253,33,20,11
35,260,163,122,92
32,265,171,120,77
37,274,198,153,119
35,280,191,138,96
36,285,175,101,49
32,287,192,119,62
37,294,161,83,34
40,301,164,91,46
41,306,189,117,67
36,307,176,108,56
39,318,154,89,38
41,320,194,132,79
29,314,183,105,50
32,318,187,119,67
39,337,171,113,61
35,339,195,134,80
38,343,167,119,75
34,345,194,144,99
31,346,199,145,95
34,352,186,132,82
38,361,185,127,76
33,365,196,136,81
29,362,196,133,77
40,378,200,152,110
42,387,170,102,51
34,389,208,157,109
38,392,185,126,75
34,396,200,158,115
39,403,197,163,132
41,413,198,178,163
42,415,161,140,125
37,418,182,166,156
41,424,197,183,179
40,429,181,175,180
39,440,62,52,52
42,444,105,98,97
39,447,93,81,81
42,450,84,70,69
40,456,102,90,88
42,460,68,57,54
39,467,120,112,116
41,472,73,63,67
40,476,150,139,139
44,482,72,60,56
39,488,85,69,63
43,486,116,101,96
42,495,92,77,68
38,501,124,106,103
38,508,130,108,98
32,0,232,218,176
34,1,229,211,170
28,4,236,220,183
30,6,236,217,180
29,10,234,214,176
25,11,234,218,183
23,14,232,218,181
25,23,214,194,149
30,33,190,174,120
28,40,188,175,121
36,43,200,185,132
36,52,207,193,148
46,62,78,70,68
50,65,50,47,45
47,68,54,49,50
42,66,81,70,72
42,76,73,65,63
44,81,90,75,68
40,88,113,100,95
39,92,85,69,60
44,95,168,136,113
40,100,144,113,93
36,104,139,106,87
36,111,190,157,133
31,114,194,159,131
35,115,206,170,145
33,119,206,165,140
32,123,211,171,146
30,127,209,170,143
23,123,207,172,145
21,125,211,176,147
24,131,219,182,157
23,142,214,168,136
20,152,225,186,152
27,159,219,174,134
27,164,223,170,122
27,169,222,175,129
28,174,223,177,135
34,171,226,189,155
25,184,227,182,141
30,194,223,177,136
25,194,222,180,141
48,211,179,102,48
26,204,207,134,73
25,210,197,120,60
32,209,202,128,72
46,231,169,93,43
35,231,185,114,61
37,237,165,103,62
42,247,60,37,21
38,249,26,18,14
36,255,41,29,19
41,259,97,75,60
40,263,164,123,93
38,268,177,131,94
43,273,186,149,117
48,280,167,113,73
42,280,184,133,91
40,286,178,109,58
39,291,173,97,50
44,297,152,86,45
44,302,160,90,47
45,306,169,104,53
35,313,196,128,75
40,313,187,125,73
43,326,178,113,64
47,329,204,150,95
32,328,178,111,59
33,332,192,126,71
42,346,184,137,90
38,348,203,158,116
45,355,176,122,75
40,355,201,145,95
44,362,199,146,97
47,368,187,135,91
40,366,201,149,99
47,377,177,126,80
44,382,178,119,74
45,391,183,126,78
47,397,178,130,90
41,396,197,150,110
41,407,176,145,120
46,411,191,165,144
46,417,200,183,173
44,420,181,167,162
46,425,198,188,188
43,433,135,127,132
44,437,81,69,71
46,442,93,85,84
46,447,72,61,61
46,453,110,96,95
45,457,89,78,76
45,462,90,80,76
45,466,126,117,120
44,470,105,95,99
45,475,130,119,117
45,481,103,91,88
47,485,169,156,153
45,491,91,73,63
40,494,126,110,102
43,502,121,103,95
43,508,125,103,90
36,0,230,209,166
40,0,225,199,149
38,1,227,204,156
32,3,234,216,176
34,6,233,212,168
28,16,228,206,161
30,21,219,194,138
30,27,203,182,124
34,37,191,178,125
42,46,213,200,161
44,51,192,180,160
43,56,121,110,102
49,58,78,68,66
50,69,67,55,53
42,71,84,72,71
45,72,67,59,57
47,74,95,79,70
47,78,125,98,85
46,82,131,106,91
43,87,144,120,104
42,91,129,105,89
47,97,191,158,132
45,100,199,163,141
42,99,166,133,112
39,108,184,148,124
39,113,206,172,149
37,117,201,164,140
37,121,206,166,141
36,126,209,172,146
40,132,221,186,159
25,126,208,173,145
28,131,218,181,152
23,136,219,181,158
26,145,221,180,151
29,149,222,184,152
31,155,220,176,141
32,162,212,158,110
33,167,226,179,134
34,177,234,195,160
48,190,210,158,105
29,188,226,185,148
38,207,207,149,96
45,208,201,133,79
31,199,207,147,93
29,214,188,108,56
34,216,197,122,69
40,228,190,117,61
48,236,188,119,72
42,235,173,101,52
39,242,145,100,70
45,248,101,65,39
42,254,51,36,28
47,259,62,44,33
46,264,139,111,87
47,269,189,157,131
49,275,178,135,100
49,283,195,139,97
50,287,159,92,45
45,286,178,113,65
45,291,169,99,53
43,294,180,110,69
47,299,171,112,70
51,311,161,91,42
44,311,190,127,76
47,314,187,122,71
47,318,178,111,59
49,333,182,122,69
52,335,197,141,93
38,327,185,124,71
41,340,204,154,107
45,343,197,151,108
45,350,204,153,110
49,358,200,148,98
51,364,181,129,88
50,372,203,154,117
44,373,194,144,101
50,380,203,152,108
49,386,176,127,84
52,391,212,172,139
47,394,194,150,109
50,400,183,142,110
45,403,186,148,116
49,410,176,144,120
50,415,188,169,155
50,421,205,194,191
48,428,170,161,160
50,432,145,136,138
50,436,93,84,85
51,440,93,83,85
50,446,44,39,35
50,450,84,73,71
50,456,92,83,80
51,460,74,62,57
50,465,122,110,110
50,470,137,127,129
50,476,135,124,121
51,480,111,97,91
51,488,128,110,100
49,492,108,92,83
46,498,145,129,122
50,502,121,102,95
48,508,128,108,95
46,0,223,198,142
42,0,220,195,140
36,3,228,207,162
38,5,225,200,150
36,9,231,205,155
32,12,229,206,157
33,16,223,198,143
35,24,212,188,127
35,30,203,185,127
43,39,207,194,144
51,50,159,151,137
54,57,100,92,92
54,62,54,50,51
55,64,87,76,71
52,68,98,80,73
56,67,125,103,89
51,73,130,105,89
49,77,157,124,102
49,82,184,148,124
46,85,165,136,116
45,90,169,137,113
49,100,193,152,125
43,103,186,149,126
40,104,165,129,107
43,108,197,158,132
43,112,205,168,142
41,118,202,166,142
46,119,206,173,147
44,123,217,183,158
41,126,211,175,149
33,130,214,176,148
31,134,210,171,138
27,135,212,174,147
28,140,213,173,145
32,145,219,180,148
35,151,222,179,148
38,158,214,164,122
38,163,221,171,124
40,166,231,191,152
43,185,222,172,124
36,185,229,184,140
38,197,207,153,102
41,202,215,161,109
51,212,196,119,65
35,202,207,145,91
39,212,200,131,78
39,217,192,120,65
53,232,184,108,59
50,239,172,105,57
44,241,170,109,65
53,251,166,115,77
47,255,86,61,47
55,263,57,42,31
53,264,110,89,73
54,270,174,147,123
53,277,181,145,116
55,283,185,144,115
55,287,176,116,76
51,291,164,96,52
54,294,137,71,30
49,294,178,110,66
58,304,140,72,34
51,299,187,126,83
54,314,183,117,67
54,318,172,105,55
58,323,174,107,53
47,323,171,105,54
52,323,184,118,66
57,334,191,139,95
39,333,195,135,82
48,339,190,135,87
52,352,202,153,106
55,359,179,127,83
56,365,208,165,131
56,369,204,165,131
55,373,193,151,116
54,379,181,131,88
55,384,203,156,117
56,390,193,152,119
54,397,199,165,136
57,402,182,141,109
52,404,191,157,129
55,409,170,136,110
54,416,213,197,189
57,420,167,152,145
53,424,173,162,157
55,429,161,149,150
56,436,90,82,80
54,441,109,100,101
58,446,125,113,112
54,446,77,69,65
53,451,117,105,103
56,460,82,70,65
55,466,124,115,114
55,471,119,110,111
56,478,154,140,137
53,483,139,124,118
58,485,94,77,67
55,492,94,78,68
52,497,137,123,116
56,502,97,79,71
53,508,119,97,85
49,0,226,201,143
41,2,223,196,144
44,2,223,196,140
41,5,227,197,142
39,8,232,202,146
37,13,230,203,147
36,20,217,191,128
40,28,211,191,132
39,35,202,188,130
49,45,211,202,175
51,53,102,93,88
60,58,66,60,60
60,61,86,70,63
64,61,130,107,92
60,64,151,125,108
62,67,177,140,111
57,70,162,129,106
53,73,164,132,109
52,78,184,147,120
54,82,196,160,134
49,85,193,158,135
47,88,188,153,127
52,97,198,163,135
46,104,197,158,134
51,103,203,163,135
48,108,195,157,128
45,115,201,164,139
51,116,207,171,149
52,121,213,179,156
48,127,216,182,155
36,135,218,179,150
41,139,206,161,128
44,143,213,171,138
33,139,219,182,154
37,142,219,179,152
39,147,214,173,139
41,153,223,182,144
43,159,222,175,134
39,173,233,196,164
40,178,232,190,152
51,196,215,163,113
35,193,221,174,129
40,191,218,168,119
46,202,214,163,114
44,215,191,117,60
51,217,192,119,64
56,222,187,109,55
43,224,193,122,67
58,239,154,81,41
54,243,161,88,47
49,246,157,93,53
50,255,121,90,70
55,256,146,104,73
60,260,138,106,84
60,271,192,169,152
59,275,182,155,132
58,280,189,158,135
62,286,171,125,96
59,291,149,89,53
57,293,173,109,71
56,297,154,87,48
61,308,200,138,98
49,306,184,126,79
60,317,149,84,43
63,320,178,116,72
60,328,191,133,83
54,329,182,122,66
61,335,195,141,93
54,340,174,124,81
44,334,198,143,90
51,345,206,159,116
59,354,187,133,87
60,360,193,144,105
61,366,202,159,123
61,372,194,146,106
59,377,202,151,104
60,384,179,128,84
61,387,199,153,113
60,390,212,167,131
60,393,181,134,95
59,397,198,156,119
60,407,184,151,120
60,412,201,181,163
57,415,187,166,155
61,422,201,189,187
59,427,177,164,162
58,432,149,140,140
60,437,67,59,57
60,441,98,89,89
62,446,84,72,72
58,451,103,94,91
56,455,111,100,98
62,459,82,70,66
60,465,129,119,121
64,471,145,135,134
59,475,133,121,121
61,481,76,61,57
61,483,119,102,93
59,489,111,96,85
58,495,132,119,113
59,500,114,99,93
58,508,117,92,81
52,0,226,201,144
48,2,223,197,139
48,5,222,194,135
44,4,225,194,137
42,8,229,198,138
41,13,230,203,142
39,17,224,199,136
41,22,216,192,127
45,32,208,190,131
64,50,115,102,98
60,47,166,155,146
57,53,81,73,68
69,61,172,142,123
66,65,178,143,116
66,71,172,135,115
66,76,160,120,100
67,82,151,111,89
61,71,194,153,126
57,74,192,156,132
57,79,193,157,130
54,86,191,153,125
50,89,188,148,121
63,102,210,175,149
48,93,185,147,119
68,122,180,147,125
54,106,192,156,130
48,112,198,160,134
57,118,215,181,160
64,137,199,161,133
59,133,202,156,120
55,138,206,157,117
45,131,221,188,165
47,137,212,168,135
46,146,219,175,134
51,142,215,170,128
51,147,218,169,122
47,152,225,180,139
48,157,228,185,147
46,164,233,193,154
46,178,227,180,134
54,190,213,158,104
59,201,192,125,73
44,195,216,164,113
51,207,186,114,59
55,209,198,126,70
58,214,194,124,69
62,220,184,110,57
44,220,202,134,77
49,223,192,120,65
65,241,173,110,66
60,245,168,102,58
58,249,169,101,54
62,256,157,103,67
64,266,121,98,83
62,269,165,147,132
67,273,179,160,146
63,280,184,162,144
68,285,150,112,90
65,290,153,99,67
64,296,161,99,60
68,300,173,134,110
60,299,157,90,53
54,303,177,114,70
56,308,174,108,66
60,312,178,114,65
66,326,187,131,87
63,331,176,123,73
65,338,165,110,65
60,343,181,127,80
57,339,204,153,110
63,348,193,144,98
65,355,203,156,114
